2.999999999999999889e-02 3.052941598367255732e-02 -1.665341521368244142e-05 1.083023982925392481e+00 -5.456547061035013158e-04 3.760504435987770122e-02 -9.996243080490462007e-02 -6.276651816667257319e-04 1.243106666837155651e-04 -3.476526815238472484e-02 9.226094014116220654e-02 1.000000000000000000e+00 -3.301917513264680867e-19 1.265352279375080678e-02 -3.358023599679885174e-02 3.760506315156932067e-02 -1.024527506095011115e-01 -1.083495724318699782e+00 5.523504172167129555e-04 -3.570781639433157073e-02 -5.389486510841329236e-02 3.760506315219874773e-02 -1.306512053244534288e-01 -1.086441987601419301e+00 -5.578445680097155910e-04 -3.570781639438981581e-02 -4.363146671386003428e-02 -2.337397939808167902e-01 2.337481580580112184e-01 -9.733045940057890319e-05 2.336516420248258841e-01 -2.337492089406740248e-01 9.002094876807640038e-05
3.200000000000000067e-02 3.255627100431510157e-02 -2.012157411637056960e-05 1.082712164518121023e+00 -6.176338338383467047e-04 3.994943351278829047e-02 -1.064525944028953813e-01 -7.130699715310667361e-04 1.420515368501702475e-04 -3.694945286741027624e-02 9.827390938790983577e-02 1.000000000000000000e+00 7.036510035053990364e-18 1.344850101615931159e-02 -3.576877782217307428e-02 3.994945620364646205e-02 -1.091089461034313174e-01 -1.083248118312541308e+00 6.257884001657202820e-04 -3.811104829494908058e-02 -5.738167372180544290e-02 3.994945620443169504e-02 -1.391872977996991556e-01 -1.086595618686314157e+00 -6.328193835595789145e-04 -3.811104829502050956e-02 -4.643404876765592354e-02 -2.479372789808791666e-01 2.479474915895226450e-01 -1.177327070042707649e-04 2.478310016176367980e-01 -2.479489293389524340e-01 1.088361598080824026e-04
3.400000000000000244e-02 3.458151956054879295e-02 -2.402204272795567278e-05 1.082381175916383276e+00 -6.934462475301439660e-04 4.226427756735698371e-02 -1.129098647792769056e-01 -8.037054390936239183e-04 1.610914447967868657e-04 -3.910937329095347248e-02 1.042608233399622414e-01 1.000000000000000000e+00 -1.486175405051235985e-17 1.423464775871268080e-02 -3.794783629583318996e-02 4.226430463857995534e-02 -1.157322503858799478e-01 -1.082985280844326770e+00 7.032892099524026396e-04 -4.051816892187465324e-02 -6.084861464291666661e-02 4.226430463952703109e-02 -1.476904990635625470e-01 -1.086758677760988556e+00 -7.121531764972545116e-04 -4.051816892199110176e-02 -4.921676312919985585e-02 -2.618861298218251865e-01 2.618984569180707878e-01 -1.407221132908704716e-04 2.617595445640916729e-01 -2.619003847930619355e-01 1.300190359882749311e-04
3.600000000000000422e-02 3.660506954985613681e-02 -2.837473967056329692e-05 1.082031187593094579e+00 -7.729549886910406717e-04 4.454829595061402664e-02 -1.193324328013009583e-01 -8.995216390396970499e-04 1.814561396232006749e-04 -4.124397518872666146e-02 1.102202454788995256e-01 1.000000000000000000e+00 -6.606035649128054538e-17 1.501157931151027303e-02 -4.011688856783344331e-02 4.454832790437143059e-02 -1.223208544385945007e-01 -1.082707345815783206e+00 7.847386141966202064e-04 -4.292927578132309241e-02 -6.429465250140904697e-02 4.454832790548331894e-02 -1.561590000977668147e-01 -1.086931077268498802e+00 -7.957648087239361460e-04 -4.292927578144239975e-02 -5.197857442810872169e-02 -2.755764575480760259e-01 2.755911862293780601e-01 -1.664291166313049846e-04 2.754272998908756098e-01 -2.755937255509683936e-01 1.536844384372818288e-04
3.799999999999999906e-02 3.862683006987771561e-02 -3.319854489233611588e-05 1.081662378203593455e+00 -8.560189515706051380e-04 4.680029633215319895e-02 -1.257185344512582459e-01 -1.000466312315996401e-03 2.031720504072254845e-04 -4.335227648659630700e-02 1.161507746180594075e-01 1.000000000000000000e+00 -4.154876387516564392e-17 1.577893822879961050e-02 -4.227542464793596078e-02 4.680033369021888850e-02 -1.288729943563036162e-01 -1.082414453593094406e+00 8.700188769195567893e-04 -4.534444497358818688e-02 -6.771878637420869484e-02 4.680033369151407469e-02 -1.645910369970599030e-01 -1.087112725312505246e+00 -8.835705871158219685e-04 -4.534444497374207073e-02 -5.471848174136392795e-02 -2.889992302514282074e-01 2.890166693800624298e-01 -1.949791923938721193e-04 2.888251618259561337e-01 -2.890199610673658270e-01 1.799420108635577673e-04
4.000000000000000083e-02 4.064671201340634699e-02 -3.851118390801257539e-05 1.081274934213928729e+00 -9.424934695927502954e-04 4.901917605604966255e-02 -1.320664533182007994e-01 -1.106485002644845865e-03 2.262661652019369335e-04 -4.543336847519563459e-02 1.220510469048873836e-01 1.000000000000000000e+00 9.717103610517749584e-17 1.653639376741964512e-02 -4.442294813440713502e-02 4.901921935831511645e-02 -1.353869538384868954e-01 -1.082106750718063060e+00 9.590092438726306734e-04 -4.776373118665108719e-02 -7.112005096736025156e-02 4.901921935982470752e-02 -1.729848934608906874e-01 -1.087303525829775630e+00 -9.754845974227556752e-04 -4.776373118682273461e-02 -5.743551977496028776e-02 -3.021462803055165458e-01 3.021667611208520565e-01 -2.264927514101390928e-04 3.019448970721847481e-01 -3.021709671772250805e-01 2.088960836655054322e-04
4.200000000000000261e-02 4.266462754090647597e-02 -4.432928906186595747e-05 1.080869049520563951e+00 -1.032230890424500926e-03 5.120392286627006156e-02 -1.383745230496208067e-01 -1.217521176313292796e-03 2.507659129023075291e-04 -4.748641641462406776e-02 1.279197378039397814e-01 1.000000000000000222e+00 -1.080742107906127906e-19 1.728364210689316630e-02 -4.655897693577114305e-02 5.120397266937444514e-02 -1.418610666414916177e-01 -1.081784389613902109e+00 1.051586416225556379e-03 -5.018716791028381141e-02 -7.449751758551430292e-02 5.120397267111194417e-02 -1.813389032456362293e-01 -1.087503378782056496e+00 -1.071419038644693452e-03 -5.018716791047458936e-02 -6.012875983360340543e-02 -3.150103050367700219e-01 3.150341817497034347e-01 -2.610850631612959480e-04 3.147791454682970502e-01 -3.150394866854011600e-01 2.406456048032719417e-04
4.400000000000000439e-02 4.468049025213977066e-02 -5.066835850338244048e-05 1.080444925032617576e+00 -1.125081151976469384e-03 5.335361539830696387e-02 -1.446411296260126933e-01 -1.333516345533601599e-03 2.766990459661683595e-04 -4.951065997725761364e-02 1.337555639378403272e-01 1.000000000000000000e+00 -3.123060563533911898e-17 1.802040651059675855e-02 -4.868304394086379883e-02 5.335367227415218488e-02 -1.482937188518803351e-01 -1.081447528255788493e+00 1.147625028508670458e-03 -5.261476770786209511e-02 -7.785029504374019194e-02 5.335367227612781982e-02 -1.896514524378732636e-01 -1.087712180331347422e+00 -1.171284553257278616e-03 -5.261476770807904657e-02 -6.279731073235060579e-02 -3.275848638827990045e-01 3.276125142489744735e-01 -2.988662032617703788e-04 3.273214170870774598e-01 -3.276191264276101522e-01 2.752840970523696561e-04
4.600000000000000616e-02 4.669421573362523420e-02 -5.754273211815676072e-05 1.080002768268250035e+00 -1.220892341914759857e-03 5.546742306312125309e-02 -1.508647135381903093e-01 -1.454410194060662669e-03 3.040935271384386570e-04 -5.150541317770532951e-02 1.395572848568041868e-01 1.000000000000000222e+00 1.078692645980213593e-17 1.874643730026695834e-02 -5.079469766288620403e-02 5.546748759743621443e-02 -1.546833510647031007e-01 -1.081096329858321825e+00 1.246998111310681405e-03 -5.504652266136985522e-02 -8.117753038651205622e-02 5.546748759967950332e-02 -1.979209816326103488e-01 -1.087929823052140366e+00 -1.274990553109719201e-03 -5.504652266163147234e-02 -6.544031951557147120e-02 -3.398643698974614935e-01 3.398961957644012211e-01 -3.399410244811569191e-04 3.395660836362772717e-01 -3.399043486617625009e-01 3.128996405225491174e-04
4.800000000000000100e-02 4.870572092017825400e-02 -6.496566752538225859e-05 1.079542792922116856e+00 -1.319511245274285248e-03 5.754460550738534075e-02 -1.570437718608663769e-01 -1.580140705121362834e-03 3.329774201989453347e-04 -5.347006396017139895e-02 1.453237047367710311e-01 1.000000000000000000e+00 2.430320702741485460e-17 1.946151170581241624e-02 -5.289350285747497493e-02 5.754467829829548742e-02 -1.610284604566584732e-01 -1.080730962535357609e+00 1.349577545138443092e-03 -5.748240495202305844e-02 -8.447840947959953106e-02 5.754467830082474894e-02 -2.061459880065376060e-01 -1.088156196134985709e+00 -1.382445535842658814e-03 -5.748240495232619790e-02 -6.805697204912714016e-02 -3.518440768966262788e-01 3.518805047209460080e-01 -3.844091506880927532e-04 3.515083654580576922e-01 -3.518904580863838061e-01 3.535748796709197112e-04
